NAME,GEO_ID,S0101_C01_001E,S1810_C01_001E,S1810_C02_001E,S1810_C03_001E,state,county,tract
"Census Tract 3.02, Charlottesville city, Virginia",51540000302,2960,2960,282,9.5,51,540,302
"Census Tract 4.01, Charlottesville city, Virginia",51540000401,3993,3964,382,9.6,51,540,401
"Census Tract 4.02, Charlottesville city, Virginia",51540000402,4313,4302,650,15.1,51,540,402
"Census Tract 5.01, Charlottesville city, Virginia",51540000501,4357,4352,418,9.6,51,540,501
"Census Tract 5.02, Charlottesville city, Virginia",51540000502,5364,5340,299,5.6,51,540,502
"Census Tract 6, Charlottesville city, Virginia",51540000600,3295,3278,235,7.2,51,540,600
"Census Tract 7, Charlottesville city, Virginia",51540000700,4456,4430,231,5.2,51,540,700
"Census Tract 8, Charlottesville city, Virginia",51540000800,3606,3489,279,8.0,51,540,800
"Census Tract 9, Charlottesville city, Virginia",51540000900,2101,2090,288,13.8,51,540,900
"Census Tract 10, Charlottesville city, Virginia",51540001000,3785,3733,292,7.8,51,540,1000
"Census Tract 200.01, Chesapeake city, Virginia",51550020001,1542,1516,215,14.2,51,550,20001
"Census Tract 200.02, Chesapeake city, Virginia",51550020002,5111,5036,552,11.0,51,550,20002
"Census Tract 200.03, Chesapeake city, Virginia",51550020003,5675,5351,778,14.5,51,550,20003
"Census Tract 201, Chesapeake city, Virginia",51550020100,5422,5385,688,12.8,51,550,20100
"Census Tract 202, Chesapeake city, Virginia",51550020200,4154,4043,552,13.7,51,550,20200
"Census Tract 203, Chesapeake city, Virginia",51550020300,1716,1660,276,16.6,51,550,20300
"Census Tract 204, Chesapeake city, Virginia",51550020400,2842,2766,479,17.3,51,550,20400
"Census Tract 205, Chesapeake city, Virginia",51550020500,2162,2059,77,3.7,51,550,20500
"Census Tract 206, Chesapeake city, Virginia",51550020600,3817,3760,605,16.1,51,550,20600
"Census Tract 207, Chesapeake city, Virginia",51550020700,5101,5013,1363,27.2,51,550,20700
"Census Tract 208.04, Chesapeake city, Virginia",51550020804,11141,10607,820,7.7,51,550,20804
"Census Tract 208.05, Chesapeake city, Virginia",51550020805,5973,5764,412,7.1,51,550,20805
"Census Tract 208.08, Chesapeake city, Virginia",51550020808,3470,3362,585,17.4,51,550,20808
"Census Tract 208.09, Chesapeake city, Virginia",51550020809,5282,4930,864,17.5,51,550,20809
"Census Tract 208.10, Chesapeake city, Virginia",51550020810,2001,1878,136,7.2,51,550,20810
"Census Tract 208.11, Chesapeake city, Virginia",51550020811,5576,5386,424,7.9,51,550,20811
"Census Tract 208.12, Chesapeake city, Virginia",51550020812,2092,1996,219,11.0,51,550,20812
"Census Tract 208.13, Chesapeake city, Virginia",51550020813,2172,1916,422,22.0,51,550,20813
"Census Tract 208.14, Chesapeake city, Virginia",51550020814,3826,3645,646,17.7,51,550,20814
"Census Tract 209.03, Chesapeake city, Virginia",51550020903,2637,2523,341,13.5,51,550,20903
"Census Tract 209.05, Chesapeake city, Virginia",51550020905,3478,3417,323,9.5,51,550,20905
"Census Tract 209.07, Chesapeake city, Virginia",51550020907,1892,1867,317,17.0,51,550,20907
"Census Tract 209.08, Chesapeake city, Virginia",51550020908,3070,2947,380,12.9,51,550,20908
"Census Tract 209.09, Chesapeake city, Virginia",51550020909,2922,2895,220,7.6,51,550,20909
"Census Tract 209.10, Chesapeake city, Virginia",51550020910,1605,1562,156,10.0,51,550,20910
"Census Tract 209.11, Chesapeake city, Virginia",51550020911,3012,2944,371,12.6,51,550,20911
"Census Tract 209.12, Chesapeake city, Virginia",51550020912,4234,3898,644,16.5,51,550,20912
"Census Tract 210.04, Chesapeake city, Virginia",51550021004,8092,7675,506,6.6,51,550,21004
"Census Tract 210.05, Chesapeake city, Virginia",51550021005,5803,4617,243,5.3,51,550,21005
"Census Tract 210.09, Chesapeake city, Virginia",51550021009,4796,4584,235,5.1,51,550,21009
"Census Tract 210.10, Chesapeake city, Virginia",51550021010,5777,5615,758,13.5,51,550,21010
"Census Tract 210.11, Chesapeake city, Virginia",51550021011,3679,3455,294,8.5,51,550,21011
